"iso_a3","country","year","region","income_group","gdp_percap","life_expect","population","birth_rate","neonat_mortal"
"MDV","Maldives",2014,"South Asia","Upper middle income",,,,,
"MEX","Mexico",1990,"Latin America & Caribbean","Upper middle income",5992.60986020644,70.7957317073171,86077004,28.235,16.9
"MEX","Mexico",1991,"Latin America & Caribbean","Upper middle income",6320.24398637378,71.1909756097561,87890094,27.919,16.2
"MEX","Mexico",1992,"Latin America & Caribbean","Upper middle income",6559.54047858603,71.5858292682927,89757916,27.599,15.6
"MEX","Mexico",1993,"Latin America & Caribbean","Upper middle income",8380.73477355185,71.9778292682927,91653826,27.267,14.9
"MEX","Mexico",1994,"Latin America & Caribbean","Upper middle income",8779.71434306585,72.3638536585366,93541577,26.914,14.3
"MEX","Mexico",1995,"Latin America & Caribbean","Upper middle income",7905.81678018367,72.7382682926829,95392647,26.529,13.7
"MEX","Mexico",1996,"Latin America & Caribbean","Upper middle income",8268.85893232078,73.0924146341464,97201533,26.106,13
"MEX","Mexico",1997,"Latin America & Caribbean","Upper middle income",8841.70814297968,73.4226585365854,98968558,25.65,12.4
"MEX","Mexico",1998,"Latin America & Caribbean","Upper middle income",9178.55806560435,73.7264634146342,100678867,25.168,11.8
"MEX","Mexico",1999,"Latin America & Caribbean","Upper middle income",9610.83265108301,74.0058048780488,102316781,24.665,11.2
"MEX","Mexico",2000,"Latin America & Caribbean","Upper middle income",10211.8830126191,74.2652682926829,103873607,24.148,10.7
"MEX","Mexico",2001,"Latin America & Caribbean","Upper middle income",10194.3812956617,74.5109756097561,105339877,23.627,10.1
"MEX","Mexico",2002,"Latin America & Caribbean","Upper middle income",10237.5537986329,74.7505853658537,106723661,23.112,9.6
"MEX","Mexico",2003,"Latin America & Caribbean","Upper middle income",10453.7485491376,74.991756097561,108056312,22.611,9.2
"MEX","Mexico",2004,"Latin America & Caribbean","Upper middle income",11008.4247297799,75.2365609756098,109381550,22.128,8.8
"MEX","Mexico",2005,"Latin America & Caribbean","Upper middle income",11963.6392864181,75.4855365853659,110731826,21.666,8.5
"MEX","Mexico",2006,"Latin America & Caribbean","Upper middle income",13110.7089375046,75.7366585365854,112116694,21.221,8.3
"MEX","Mexico",2007,"Latin America & Caribbean","Upper middle income",13619.573047112,75.9843902439024,113529819,20.789,8.1
"MEX","Mexico",2008,"Latin America & Caribbean","Upper middle income",14272.7887875232,76.2266585365854,114968039,20.365,7.9
"MEX","Mexico",2009,"Latin America & Caribbean","Upper middle income",13953.6303342307,76.4614634146341,116422752,19.949,7.7
"MEX","Mexico",2010,"Latin America & Caribbean","Upper middle income",14726.4464252619,76.6902926829268,117886404,19.544,7.5
"MEX","Mexico",2011,"Latin America & Caribbean","Upper middle income",15886.7174631979,76.9141707317073,119361233,19.15,7.1
"MEX","Mexico",2012,"Latin America & Caribbean","Upper middle income",16177.9147797652,77.1350731707317,120847477,18.771,6.9
"MEX","Mexico",2013,"Latin America & Caribbean","Upper middle income",16463.392673388,,122332399,,6.5
"MEX","Mexico",2014,"Latin America & Caribbean","Upper middle income",,,,,
"MHL","Marshall Islands",1990,"East Asia & Pacific","Upper middle income",1908.64708005344,,47300,,19.6
"MHL","Marshall Islands",1991,"East Asia & Pacific","Upper middle income",1925.57940284037,,48481,,19
"MHL","Marshall Islands",1992,"East Asia & Pacific","Upper middle income",2071.63302866059,,49382,,18.5
"MHL","Marshall Islands",1993,"East Asia & Pacific","Upper middle income",2218.29084437317,,50052,,18
"MHL","Marshall Islands",1994,"East Asia & Pacific","Upper middle income",2373.66566587418,,50577,,17.7
"MHL","Marshall Islands",1995,"East Asia & Pacific","Upper middle income",2599.48329051675,,51020,,17.4
"MHL","Marshall Islands",1996,"East Asia & Pacific","Upper middle income",2356.73916829358,,51397,26.1,17.3
"MHL","Marshall Islands",1997,"East Asia & Pacific","Upper middle income",2229.7582539962,,51697,,17.2
"MHL","Marshall Islands",1998,"East Asia & Pacific","Upper middle income",2180.34623041078,,51922,,17.2
"MHL","Marshall Islands",1999,"East Asia & Pacific","Upper middle income",2152.16150225934,67.5048780487805,52076,41.8,17.2
"MHL","Marshall Islands",2000,"East Asia & Pacific","Upper middle income",2327.08610011299,65.2390243902439,52161,,17.2
"MHL","Marshall Islands",2001,"East Asia & Pacific","Upper middle income",2506.63189599743,,52184,,17.2
"MHL","Marshall Islands",2002,"East Asia & Pacific","Upper middle income",2612.8182248488,,52161,,17.1
"MHL","Marshall Islands",2003,"East Asia & Pacific","Upper middle income",2671.78464835299,,52115,,17
"MHL","Marshall Islands",2004,"East Asia & Pacific","Upper middle income",2745.82959840025,,52074,,16.9
"MHL","Marshall Islands",2005,"East Asia & Pacific","Upper middle income",2913.00648271218,,52058,35,16.9
"MHL","Marshall Islands",2006,"East Asia & Pacific","Upper middle income",3058.73452265391,,52084,35,16.8
"MHL","Marshall Islands",2007,"East Asia & Pacific","Upper middle income",3254.7107732746,,52150,35,16.7
"MHL","Marshall Islands",2008,"East Asia & Pacific","Upper middle income",3244.12264239891,,52245,,16.6
"MHL","Marshall Islands",2009,"East Asia & Pacific","Upper middle income",3209.63536715588,,52341,,16.5
"MHL","Marshall Islands",2010,"East Asia & Pacific","Upper middle income",3442.88062089588,,52428,,16.4
"MHL","Marshall Islands",2011,"East Asia & Pacific","Upper middle income",3510.27497456309,,52495,,16.3
"MHL","Marshall Islands",2012,"East Asia & Pacific","Upper middle income",3737.87006903804,,52555,,16.2
"MHL","Marshall Islands",2013,"East Asia & Pacific","Upper middle income",3900.99731010833,,52634,,15.9
"MHL","Marshall Islands",2014,"East Asia & Pacific","Upper middle income",,,,,
"MKD","Macedonia, FYR",1990,"Europe & Central Asia","Upper middle income",5284.61817437721,71.1476341463415,2009710,17.86,16.6
"MKD","Macedonia, FYR",1991,"Europe & Central Asia","Upper middle income",5135.42705810555,71.3256585365854,2004813,17.44,16.2
"MKD","Macedonia, FYR",1992,"Europe & Central Asia","Upper middle income",4936.61333141791,71.4947317073171,1993080,16.974,15.8
"MKD","Macedonia, FYR",1993,"Europe & Central Asia","Upper middle income",4709.98801123866,71.6709268292683,1978999,16.454,15
"MKD","Macedonia, FYR",1994,"Europe & Central Asia","Upper middle income",4749.82428032607,71.8603170731707,1968851,15.886,14
"MKD","Macedonia, FYR",1995,"Europe & Central Asia","Upper middle income",4799.43568685017,72.0668048780488,1967013,15.285,13
"MKD","Macedonia, FYR",1996,"Europe & Central Asia","Upper middle income",4924.29049498207,72.2922926829268,1975207,14.674,11.9
"MKD","Macedonia, FYR",1997,"Europe & Central Asia","Upper middle income",5039.12140055052,72.5291463414634,1991687,14.081,11.1
"MKD","Macedonia, FYR",1998,"Europe & Central Asia","Upper middle income",5240.08224995365,72.7703414634146,2013117,13.532,10.4
"MKD","Macedonia, FYR",1999,"Europe & Central Asia","Upper middle income",5465.1614262814,73.0104634146341,2034487,13.042,9.9
"MKD","Macedonia, FYR",2000,"Europe & Central Asia","Upper middle income",5820.79169211006,73.2421951219512,2052129,12.622,9.5
"MKD","Macedonia, FYR",2001,"Europe & Central Asia","Upper middle income",5700.35250832351,73.455756097561,2065098,12.277,9.1
"MKD","Macedonia, FYR",2002,"Europe & Central Asia","Upper middle income",5885.48480279239,73.6473414634146,2074441,11.994,8.8
"MKD","Macedonia, FYR",2003,"Europe & Central Asia","Upper middle income",6281.87757336146,73.815512195122,2080866,11.76,8.7
"MKD","Macedonia, FYR",2004,"Europe & Central Asia","Upper middle income",6845.20516307333,73.960756097561,2085728,11.571,8.6
"MKD","Macedonia, FYR",2005,"Europe & Central Asia","Upper middle income",7676.89128085005,74.0889024390244,2090044,11.418,8.4
"MKD","Macedonia, FYR",2006,"Europe & Central Asia","Upper middle income",8562.08437658634,74.2067317073171,2093801,11.295,8.2
"MKD","Macedonia, FYR",2007,"Europe & Central Asia","Upper middle income",9263.57626243105,74.3229512195122,2096620,11.194,7.8
"MKD","Macedonia, FYR",2008,"Europe & Central Asia","Upper middle income",10486.9928144435,74.4459024390244,2098769,11.105,7.4
"MKD","Macedonia, FYR",2009,"Europe & Central Asia","Upper middle income",10980.8828518576,74.5784634146342,2100558,11.023,7
"MKD","Macedonia, FYR",2010,"Europe & Central Asia","Upper middle income",11366.1254654211,74.7221463414634,2102216,10.942,6.4
"MKD","Macedonia, FYR",2011,"Europe & Central Asia","Upper middle income",11322.6926462988,74.874512195122,2103890,10.859,5.6
"MKD","Macedonia, FYR",2012,"Europe & Central Asia","Upper middle income",11467.2699475691,75.0312682926829,2105575,10.776,4.9
"MKD","Macedonia, FYR",2013,"Europe & Central Asia","Upper middle income",11611.97490519,,2107158,,4.4
"MKD","Macedonia, FYR",2014,"Europe & Central Asia","Upper middle income",,,,,
"MLI","Mali",1990,"Sub-Saharan Africa","Low income",711.811578719208,46.4647073170732,7964066,47.768,58.9
"MLI","Mali",1991,"Sub-Saharan Africa","Low income",732.000233745363,46.836512195122,8130473,47.708,58.4
"MLI","Mali",1992,"Sub-Saharan Africa","Low income",792.348347548037,47.1234634146342,8322743,47.678,58
"MLI","Mali",1993,"Sub-Saharan Africa","Low income",774.099278161502,47.3422926829268,8535338,47.678,57.7
"MLI","Mali",1994,"Sub-Saharan Africa","Low income",777.342559440937,47.5116097560976,8759442,47.704,57.5
"MLI","Mali",1995,"Sub-Saharan Africa","Low income",821.335497135024,47.6619756097561,8988853,47.753,57.3
"MLI","Mali",1996,"Sub-Saharan Africa","Low income",841.381683426446,47.8274634146342,9222157,47.821,57.1
"MLI","Mali",1997,"Sub-Saharan Africa","Low income",890.540380451071,48.035487804878,9462256,47.899,56.8
"MLI","Mali",1998,"Sub-Saharan Africa","Low income",929.929757658834,48.3050243902439,9712365,47.98,56.4
"MLI","Mali",1999,"Sub-Saharan Africa","Low income",980.033564452411,48.6450487804878,9977308,48.055,55.8
"MLI","Mali",2000,"Sub-Saharan Africa","Low income",1005.88980266617,49.0554878048781,10260577,48.119,54.9
"MLI","Mali",2001,"Sub-Saharan Africa","Low income",1120.28864140421,49.5242926829268,10562768,48.168,53.9
"MLI","Mali",2002,"Sub-Saharan Africa","Low income",1149.89491957365,50.0239024390244,10882662,48.202,52.7
"MLI","Mali",2003,"Sub-Saharan Africa","Low income",1222.23126526463,50.5308048780488,11219737,48.218,51.4
"MLI","Mali",2004,"Sub-Saharan Africa","Low income",1244.09322008315,51.033,11572936,48.213,49.9
"MLI","Mali",2005,"Sub-Saharan Africa","Low income",1320.17238304008,51.5225365853659,11941258,48.188,48.5
"MLI","Mali",2006,"Sub-Saharan Africa","Low income",1431.40942991399,51.9944390243902,12325545,48.142,47.1
"MLI","Mali",2007,"Sub-Saharan Africa","Low income",1484.55230744933,52.4538292682927,12725629,48.076,45.9
"MLI","Mali",2008,"Sub-Saharan Africa","Low income",1538.63366690461,52.903243902439,13138299,47.991,44.8
"MLI","Mali",2009,"Sub-Saharan Africa","Low income",1569.58943063388,53.3421951219512,13559296,47.883,43.7
"MLI","Mali",2010,"Sub-Saharan Africa","Low income",1630.00116647885,53.7707317073171,13985961,47.747,42.8
"MLI","Mali",2011,"Sub-Saharan Africa","Low income",1657.99155402132,54.1908292682927,14416737,47.577,41.9
"MLI","Mali",2012,"Sub-Saharan Africa","Low income",1631.49792392031,54.6039268292683,14853572,47.372,41.1
"MLI","Mali",2013,"Sub-Saharan Africa","Low income",1641.83452128449,,15301650,,40.2
"MLI","Mali",2014,"Sub-Saharan Africa","Low income",,,,,
"MLT","Malta",1990,"Middle East & North Africa","High income",10940.2912480541,75.1757804878049,354170,15.2,7.4
"MLT","Malta",1991,"Middle East & North Africa","High income",11890.7478538045,75.3901951219512,357727,14.8,7.2
"MLT","Malta",1992,"Middle East & North Africa","High income",12607.932953875,75.8334146341463,361260,15.2,6.9
"MLT","Malta",1993,"Middle East & North Africa","High income",13359.3828674912,76.6024390243903,364704,14.1,6.7
"MLT","Malta",1994,"Middle East & North Africa","High income",14287.3200985848,76.9,367941,13.1,6.5
"MLT","Malta",1995,"Middle East & North Africa","High income",15406.3861608485,77.1414634146341,370433,12.5,6.3
"MLT","Malta",1996,"Middle East & North Africa","High income",14660.6097578232,77.1414634146341,372687,13.5,6
"MLT","Malta",1997,"Middle East & North Africa","High income",15562.681322538,77.590243902439,375236,12.9,5.7
"MLT","Malta",1998,"Middle East & North Africa","High income",16269.174545834,77.3878048780488,377516,12.4,5.5
"MLT","Malta",1999,"Middle East & North Africa","High income",17029.0821680481,77.3,379360,11.6,5.3
"MLT","Malta",2000,"Middle East & North Africa","High income",19050.8553597481,78.2,381363,11.5,5.2
"MLT","Malta",2001,"Middle East & North Africa","High income",18260.2668107471,78.8439024390244,393028,10.1,5
"MLT","Malta",2002,"Middle East & North Africa","High income",19328.8962853756,78.7390243902439,395969,9.9,4.8
"MLT","Malta",2003,"Middle East & North Africa","High income",19721.9178621331,78.5463414634146,398582,10.2,4.7
"MLT","Malta",2004,"Middle East & North Africa","High income",19948.2609472727,79.2536585365854,401268,9.7,4.6
"MLT","Malta",2005,"Middle East & North Africa","High income",21018.8451222848,79.3,403834,9.6,4.6
"MLT","Malta",2006,"Middle East & North Africa","High income",22291.3360688937,79.4390243902439,405308,9.3,4.5
"MLT","Malta",2007,"Middle East & North Africa","High income",23620.878284418,79.7926829268293,406724,9.3,4.4
"MLT","Malta",2008,"Middle East & North Africa","High income",25462.0644350166,79.6365853658537,409379,9.8,4.4
"MLT","Malta",2009,"Middle East & North Africa","High income",25836.9704222516,80.2414634146342,412477,9.8,4.3
"MLT","Malta",2010,"Middle East & North Africa","High income",26671.46656418,81.3975609756098,414508,9.4,4.2
"MLT","Malta",2011,"Middle East & North Africa","High income",28177.5775585873,80.7463414634146,416268,10,4.1
"MLT","Malta",2012,"Middle East & North Africa","High income",28276.3090969088,80.7463414634146,419455,9.8,4.1
"MLT","Malta",2013,"Middle East & North Africa","High income",29133.1118089873,,423282,,4
"MLT","Malta",2014,"Middle East & North Africa","High income",,,,,
"MMR","Myanmar",1990,"East Asia & Pacific","Low income",,58.6951707317073,42123003,26.814,42.2
"MMR","Myanmar",1991,"East Asia & Pacific","Low income",,59.05,42782387,26.013,41.5
"MMR","Myanmar",1992,"East Asia & Pacific","Low income",,59.4003414634146,43422423,25.302,40.8
"MMR","Myanmar",1993,"East Asia & Pacific","Low income",,59.7451951219512,44052710,24.659,40.1
"MMR","Myanmar",1994,"East Asia & Pacific","Low income",,60.0850731707317,44686091,24.077,39.3
"MMR","Myanmar",1995,"East Asia & Pacific","Low income",,60.4194878048781,45329862,23.536,38.6
"MMR","Myanmar",1996,"East Asia & Pacific","Low income",,60.7494146341464,45991828,23.016,37.8
"MMR","Myanmar",1997,"East Asia & Pacific","Low income",,61.0753658536585,46664455,22.499,37
"MMR","Myanmar",1998,"East Asia & Pacific","Low income",,61.3968292682927,47321204,21.976,36.3
"MMR","Myanmar",1999,"East Asia & Pacific","Low income",,61.7127804878049,47925630,21.448,35.5
"MMR","Myanmar",2000,"East Asia & Pacific","Low income",,62.0242195121951,48453000,20.924,34.8
"MMR","Myanmar",2001,"East Asia & Pacific","Low income",,62.3296097560976,48894203,20.424,34
"MMR","Myanmar",2002,"East Asia & Pacific","Low income",,62.6299512195122,49261313,19.969,33.3
"MMR","Myanmar",2003,"East Asia & Pacific","Low income",,62.9227317073171,49577152,19.571,32.5
"MMR","Myanmar",2004,"East Asia & Pacific","Low income",,63.2054390243902,49875169,19.234,31.8
"MMR","Myanmar",2005,"East Asia & Pacific","Low income",,63.4765609756098,50181020,18.952,31
"MMR","Myanmar",2006,"East Asia & Pacific","Low income",,63.7315853658537,50500070,18.716,30.2
"MMR","Myanmar",2007,"East Asia & Pacific","Low income",,63.9695365853659,50828959,18.506,29.5
"MMR","Myanmar",2008,"East Asia & Pacific","Low income",,64.1894146341463,51174018,18.306,28.8
"MMR","Myanmar",2009,"East Asia & Pacific","Low income",,64.3937317073171,51540490,18.105,28.1
"MMR","Myanmar",2010,"East Asia & Pacific","Low income",,64.583,51931231,17.896,27.5
"MMR","Myanmar",2011,"East Asia & Pacific","Low income",,64.761243902439,52350763,17.674,26.8
"MMR","Myanmar",2012,"East Asia & Pacific","Low income",,64.9324634146342,52797319,17.443,26.1
"MMR","Myanmar",2013,"East Asia & Pacific","Low income",,,53259018,,25.5
"MMR","Myanmar",2014,"East Asia & Pacific","Low income",,,,,
"MNE","Montenegro",1990,"Europe & Central Asia","Upper middle income",,74.3410487804878,614601,14.445,10.6
"MNE","Montenegro",1991,"Europe & Central Asia","Upper middle income",,74.4730243902439,616158,14.123,10.2
"MNE","Montenegro",1992,"Europe & Central Asia","Upper middle income",,74.602,616630,13.872,10
"MNE","Montenegro",1993,"Europe & Central Asia","Upper middle income",,74.7175365853659,616282,13.694,9.9
"MNE","Montenegro",1994,"Europe & Central Asia","Upper middle income",,74.8108780487805,615521,13.585,9.7
"MNE","Montenegro",1995,"Europe & Central Asia","Upper middle income",,74.857,614669,13.531,9.7
"MNE","Montenegro",1996,"Europe & Central Asia","Upper middle income",,74.8290243902439,613774,13.51,9.6
"MNE","Montenegro",1997,"Europe & Central Asia","Upper middle income",,74.7193414634146,612812,13.497,9.5
"MNE","Montenegro",1998,"Europe & Central Asia","Upper middle income",,74.5336341463415,611947,13.47,9.4
"MNE","Montenegro",1999,"Europe & Central Asia","Upper middle income",,74.2893902439024,611367,13.418,9.2
"MNE","Montenegro",2000,"Europe & Central Asia","Upper middle income",6547.5091409285,74.0213658536586,611196,13.337,8.9
"MNE","Montenegro",2001,"Europe & Central Asia","Upper middle income",6766.64554960982,73.7746341463415,611525,13.231,8.6
"MNE","Montenegro",2002,"Europe & Central Asia","Upper middle income",6991.85391200465,73.5886097560976,612325,13.114,8.1
"MNE","Montenegro",2003,"Europe & Central Asia","Upper middle income",7296.11345271536,73.489756097561,613448,12.996,7.7
"MNE","Montenegro",2004,"Europe & Central Asia","Upper middle income",7810.86017723682,73.4872195121951,614670,12.878,7.3
"MNE","Montenegro",2005,"Europe & Central Asia","Upper middle income",8384.50055898482,73.5748048780488,615820,12.758,6.9
"MNE","Montenegro",2006,"Europe & Central Asia","Upper middle income",10497.8512539557,73.7309268292683,616854,12.634,6.3
"MNE","Montenegro",2007,"Europe & Central Asia","Upper middle income",12445.5233528105,73.9172682926829,617800,12.501,5.9
"MNE","Montenegro",2008,"Europe & Central Asia","Upper middle income",13882.1364910805,74.1020487804878,618649,12.359,5.4
"MNE","Montenegro",2009,"Europe & Central Asia","Upper middle income",13108.3137565386,74.2713414634146,619408,12.209,5
"MNE","Montenegro",2010,"Europe & Central Asia","Upper middle income",13325.0309567123,74.4167317073171,620078,12.056,4.5
"MNE","Montenegro",2011,"Europe & Central Asia","Upper middle income",14068.9587460544,74.5393658536585,620644,11.902,4.1
"MNE","Montenegro",2012,"Europe & Central Asia","Upper middle income",13578.4432917402,74.6498780487805,621081,11.754,3.8
"MNE","Montenegro",2013,"Europe & Central Asia","Upper middle income",14131.6050000068,,621383,,3.5
"MNE","Montenegro",2014,"Europe & Central Asia","Upper middle income",,,,,
"MNG","Mongolia",1990,"East Asia & Pacific","Lower middle income",2784.00186319246,60.2703414634146,2184159,32.226,30.9
"MNG","Mongolia",1991,"East Asia & Pacific","Lower middle income",2586.25187089166,60.4918292682927,2217937,30.441,30
"MNG","Mongolia",1992,"East Asia & Pacific","Lower middle income",2373.00469179769,60.6769512195122,2243525,28.621,29.2
"MNG","Mongolia",1993,"East Asia & Pacific","Lower middle income",2332.08410516992,60.8477804878049,2263224,26.874,28.3
"MNG","Mongolia",1994,"East Asia & Pacific","Lower middle income",2414.00414841322,61.0206341463415,2280519,25.266,27.5
"MNG","Mongolia",1995,"East Asia & Pacific","Lower middle income",2601.53587770453,61.2155853658537,2298063,23.842,26.7
"MNG","Mongolia",1996,"East Asia & Pacific","Lower middle income",2686.48621900063,61.4530243902439,2316598,22.608,25.9
"MNG","Mongolia",1997,"East Asia & Pacific","Lower middle income",2815.9536230503,61.7413902439024,2335723,21.539,25
"MNG","Mongolia",1998,"East Asia & Pacific","Lower middle income",2916.72494112184,62.0844146341463,2355618,20.619,24.1
"MNG","Mongolia",1999,"East Asia & Pacific","Lower middle income",3022.90724807613,62.4801219512195,2376197,19.869,23.2
"MNG","Mongolia",2000,"East Asia & Pacific","Lower middle income",3099.49316268766,62.9237073170732,2397473,19.333,22.2
"MNG","Mongolia",2001,"East Asia & Pacific","Lower middle income",3233.74748656522,63.4026097560976,2419669,19.061,21.3
"MNG","Mongolia",2002,"East Asia & Pacific","Lower middle income",3405.59890509673,63.8959512195122,2443231,19.059,20.3
"MNG","Mongolia",2003,"East Asia & Pacific","Lower middle income",3678.59437287694,64.3832682926829,2468595,19.305,19.4
"MNG","Mongolia",2004,"East Asia & Pacific","Lower middle income",4134.94696174436,64.8518292682927,2496248,19.757,18.5
"MNG","Mongolia",2005,"East Asia & Pacific","Lower middle income",4522.74134733651,65.2878048780488,2526502,20.353,17.6
"MNG","Mongolia",2006,"East Asia & Pacific","Lower middle income",4995.37400491635,65.682756097561,2559496,21.02,16.8
"MNG","Mongolia",2007,"East Asia & Pacific","Lower middle income",5576.63911389698,66.0374390243903,2595068,21.675,16.1
"MNG","Mongolia",2008,"East Asia & Pacific","Lower middle income",6101.35477814095,66.3571219512195,2632834,22.246,15.5
"MNG","Mongolia",2009,"East Asia & Pacific","Lower middle income",5981.93776519626,66.6412195121951,2672223,22.678,14.9
"MNG","Mongolia",2010,"East Asia & Pacific","Lower middle income",6344.51191712251,66.8946097560976,2712738,22.931,14.5
"MNG","Mongolia",2011,"East Asia & Pacific","Lower middle income",7494.95077107473,67.1247073170732,2754209,22.989,14
"MNG","Mongolia",2012,"East Asia & Pacific","Lower middle income",8446.3468998842,67.3394390243902,2796484,22.887,13.6
"MNG","Mongolia",2013,"East Asia & Pacific","Lower middle income",9434.9627693653,,2839073,,13.2
"MNG","Mongolia",2014,"East Asia & Pacific","Lower middle income",,,,,
"MNP","Northern Mariana Islands",1990,"East Asia & Pacific","High income",,,43972,,
"MNP","Northern Mariana Islands",1991,"East Asia & Pacific","High income",,,46719,,
"MNP","Northern Mariana Islands",1992,"East Asia & Pacific","High income",,,49429,,
"MNP","Northern Mariana Islands",1993,"East Asia & Pacific","High income",,,52120,,
"MNP","Northern Mariana Islands",1994,"East Asia & Pacific","High income",,,54817,,
"MNP","Northern Mariana Islands",1995,"East Asia & Pacific","High income",,,57518,,
"MNP","Northern Mariana Islands",1996,"East Asia & Pacific","High income",,,60248,,
"MNP","Northern Mariana Islands",1997,"East Asia & Pacific","High income",,,62939,,
"MNP","Northern Mariana Islands",1998,"East Asia & Pacific","High income",,,65374,,
"MNP","Northern Mariana Islands",1999,"East Asia & Pacific","High income",,,67271,,
"MNP","Northern Mariana Islands",2000,"East Asia & Pacific","High income",,,68434,,
"MNP","Northern Mariana Islands",2001,"East Asia & Pacific","High income",,,68817,,
"MNP","Northern Mariana Islands",2002,"East Asia & Pacific","High income",,,68499,,
"MNP","Northern Mariana Islands",2003,"East Asia & Pacific","High income",,,67562,,
"MNP","Northern Mariana Islands",2004,"East Asia & Pacific","High income",,,66143,,
"MNP","Northern Mariana Islands",2005,"East Asia & Pacific","High income",,,64372,,
"MNP","Northern Mariana Islands",2006,"East Asia & Pacific","High income",,,62235,,
"MNP","Northern Mariana Islands",2007,"East Asia & Pacific","High income",,,59792,,
"MNP","Northern Mariana Islands",2008,"East Asia & Pacific","High income",,,57345,,
"MNP","Northern Mariana Islands",2009,"East Asia & Pacific","High income",,,55278,,
"MNP","Northern Mariana Islands",2010,"East Asia & Pacific","High income",,,53860,,
"MNP","Northern Mariana Islands",2011,"East Asia & Pacific","High income",,,53230,,
"MNP","Northern Mariana Islands",2012,"East Asia & Pacific","High income",,,53305,,
"MNP","Northern Mariana Islands",2013,"East Asia & Pacific","High income",,,53855,,
"MNP","Northern Mariana Islands",2014,"East Asia & Pacific","High income",,,,,
"MOZ","Mozambique",1990,"Sub-Saharan Africa","Low income",298.577615583483,43.5793170731707,13567959,43.353,56.4
"MOZ","Mozambique",1991,"Sub-Saharan Africa","Low income",316.008612017585,43.9213414634146,13893546,43.318,56
"MOZ","Mozambique",1992,"Sub-Saharan Africa","Low income",296.950889083735,44.3367804878049,14350459,43.306,55.4
"MOZ","Mozambique",1993,"Sub-Saharan Africa","Low income",318.300422491418,44.8065853658537,14893218,43.295,54.8
"MOZ","Mozambique",1994,"Sub-Saharan Africa","Low income",334.471258919691,45.3088292682927,15453464,43.282,53.9
"MOZ","Mozambique",1995,"Sub-Saharan Africa","Low income",339.088902683755,45.8110487804878,15981571,43.289,52.9
"MOZ","Mozambique",1996,"Sub-Saharan Africa","Low income",359.96531385391,46.2773414634146,16463426,43.354,51.7
"MOZ","Mozambique",1997,"Sub-Saharan Africa","Low income",392.881594613598,46.6837804878049,16914628,43.5,50.3
"MOZ","Mozambique",1998,"Sub-Saharan Africa","Low income",428.905118668322,47.0124146341463,17350739,43.725,48.8
"MOZ","Mozambique",1999,"Sub-Saharan Africa","Low income",458.538391380156,47.2582926829268,17798102,44.003,47.3
"MOZ","Mozambique",2000,"Sub-Saharan Africa","Low income",461.719164407492,47.4254146341464,18275618,44.284,45.7
"MOZ","Mozambique",2001,"Sub-Saharan Africa","Low income",514.076720277361,47.5262926829268,18785719,44.502,44.2
"MOZ","Mozambique",2002,"Sub-Saharan Africa","Low income",552.281010742157,47.5928536585366,19319894,44.6,42.8
"MOZ","Mozambique",2003,"Sub-Saharan Africa","Low income",580.584685584241,47.6570487804878,19873460,44.54,41.5
"MOZ","Mozambique",2004,"Sub-Saharan Africa","Low income",630.905037124793,47.7358292682927,20438827,44.307,40.2
"MOZ","Mozambique",2005,"Sub-Saharan Africa","Low income",688.427231222862,47.8506341463415,21010376,43.904,39
"MOZ","Mozambique",2006,"Sub-Saharan Africa","Low income",734.276179683771,48.0164146341463,21587317,43.353,37.8
"MOZ","Mozambique",2007,"Sub-Saharan Africa","Low income",787.44423962072,48.2321463414634,22171404,42.709,36.6
"MOZ","Mozambique",2008,"Sub-Saharan Africa","Low income",826.948727057465,48.4938292682927,22762525,42.026,35.4
"MOZ","Mozambique",2009,"Sub-Saharan Africa","Low income",864.716686234579,48.7994390243902,23361025,41.336,34.3
"MOZ","Mozambique",2010,"Sub-Saharan Africa","Low income",913.895972194954,49.1370731707317,23967265,40.666,33.1
"MOZ","Mozambique",2011,"Sub-Saharan Africa","Low income",977.079203450735,49.4878292682927,24581367,40.034,32
"MOZ","Mozambique",2012,"Sub-Saharan Africa","Low income",1038.77627867039,49.8362682926829,25203395,39.441,30.9
"MOZ","Mozambique",2013,"Sub-Saharan Africa","Low income",1105.07349763736,,25833752,,30.4
"MOZ","Mozambique",2014,"Sub-Saharan Africa","Low income",,,,,
"MRT","Mauritania",1990,"Sub-Saharan Africa","Lower middle income",2673.01449314174,58.3861219512195,2024163,40.691,41
"MRT","Mauritania",1991,"Sub-Saharan Africa","Lower middle income",2733.73957853221,58.5906585365854,2081380,40.465,40.6
"MRT","Mauritania",1992,"Sub-Saharan Africa","Lower middle income",1648.24053735815,58.7691463414634,2140957,40.226,40.4
"MRT","Mauritania",1993,"Sub-Saharan Africa","Lower middle income",1736.34276460474,58.9251463414634,2202966,39.977,40.2
"MRT","Mauritania",1994,"Sub-Saharan Africa","Lower middle income",1670.07709000824,59.0631707317073,2267433,39.719,40.1
"MRT","Mauritania",1995,"Sub-Saharan Africa","Lower middle income",1818.66719945039,59.1867317073171,2334388,39.454,40.1
"MRT","Mauritania",1996,"Sub-Saharan Africa","Lower middle income",1902.97694882479,59.2977804878049,2403805,39.187,40.1
"MRT","Mauritania",1997,"Sub-Saharan Africa","Lower middle income",1803.46989767412,59.3983170731707,2475726,38.92,40.1
