"iso2c","iso3c","country","year","gdp_percap","life_expect","population","region","income"
"JM","JAM","Jamaica",2015,8595.88658964909,74.098,2891021,"Latin America & Caribbean","Upper middle income"
"JM","JAM","Jamaica",2017,8974.33981952621,74.267,2920853,"Latin America & Caribbean","Upper middle income"
"JM","JAM","Jamaica",1999,6177.90246746295,74.152,2632675,"Latin America & Caribbean","Upper middle income"
"JM","JAM","Jamaica",1998,6081.81933079143,74.164,2608873,"Latin America & Caribbean","Upper middle income"
"JO","JOR","Jordan",1994,4897.95313100679,70.712,4410359,"Middle East & North Africa","Upper middle income"
"JO","JOR","Jordan",1991,4120.93935682485,70.113,3760496,"Middle East & North Africa","Upper middle income"
"JO","JOR","Jordan",1992,4728.46862586493,70.331,3977672,"Middle East & North Africa","Upper middle income"
"JO","JOR","Jordan",1990,4128.38126877135,69.872,3565890,"Middle East & North Africa","Upper middle income"
"JO","JOR","Jordan",1996,5143.97020584202,71.053,4732854,"Middle East & North Africa","Upper middle income"
"JO","JOR","Jordan",1997,5276.78117280359,71.219,4848541,"Middle East & North Africa","Upper middle income"
"JO","JOR","Jordan",1993,4794.78459196155,70.529,4201555,"Middle East & North Africa","Upper middle income"
"JO","JOR","Jordan",1995,5103.47854931598,70.885,4588843,"Middle East & North Africa","Upper middle income"
"JO","JOR","Jordan",1999,5555.4386474189,71.556,5031762,"Middle East & North Africa","Upper middle income"
"JO","JOR","Jordan",2000,5815.87353238663,71.73,5122493,"Middle East & North Africa","Upper middle income"
"JO","JOR","Jordan",2001,6142.84266277533,71.907,5217336,"Middle East & North Africa","Upper middle income"
"JO","JOR","Jordan",2002,6476.61252635302,72.083,5317506,"Middle East & North Africa","Upper middle income"
"JO","JOR","Jordan",2003,6724.04338639789,72.256,5434030,"Middle East & North Africa","Upper middle income"
"JO","JOR","Jordan",2004,7300.2190092492,72.427,5580244,"Middle East & North Africa","Upper middle income"
"JO","JOR","Jordan",2005,7879.09502231991,72.595,5765635,"Middle East & North Africa","Upper middle income"
"JO","JOR","Jordan",2006,8443.67723499297,72.763,5991540,"Middle East & North Africa","Upper middle income"
"JO","JOR","Jordan",1998,5389.84559874096,71.386,4943975,"Middle East & North Africa","Upper middle income"
"JO","JOR","Jordan",2014,9123.97870874389,73.969,8920049,"Middle East & North Africa","Upper middle income"
"JO","JOR","Jordan",2007,8983.91303902707,72.931,6255280,"Middle East & North Africa","Upper middle income"
"JO","JOR","Jordan",2008,9369.8844961468,73.099,6556478,"Middle East & North Africa","Upper middle income"
"JO","JOR","Jordan",2017,9241.51375429203,74.292,9779173,"Middle East & North Africa","Upper middle income"
"JO","JOR","Jordan",2009,9471.84356825329,73.266,6893260,"Middle East & North Africa","Upper middle income"
"JO","JOR","Jordan",2015,9089.00686440822,74.078,9266575,"Middle East & North Africa","Upper middle income"
"JO","JOR","Jordan",2016,9092.95427812441,74.184,9551467,"Middle East & North Africa","Upper middle income"
"JO","JOR","Jordan",2012,9151.7324728848,73.722,8090872,"Middle East & North Africa","Upper middle income"
"JO","JOR","Jordan",2013,9093.01001487925,73.851,8520420,"Middle East & North Africa","Upper middle income"
"JO","JOR","Jordan",2010,9306.48879741245,73.428,7261539,"Middle East & North Africa","Upper middle income"
"JO","JOR","Jordan",2011,9235.87913208618,73.581,7663131,"Middle East & North Africa","Upper middle income"
"JP","JPN","Japan",2009,33198.616113072,82.9314634146342,128047000,"East Asia & Pacific","High income"
"JP","JPN","Japan",2010,34986.9945402402,82.8426829268293,128070000,"East Asia & Pacific","High income"
"JP","JPN","Japan",1991,20849.0176763989,79.1007317073171,123921000,"East Asia & Pacific","High income"
"JP","JPN","Japan",1992,21451.6741302943,79.1539024390244,124229000,"East Asia & Pacific","High income"
"JP","JPN","Japan",1993,21792.3354840529,79.2936585365854,124536000,"East Asia & Pacific","High income"
"JP","JPN","Japan",1990,19561.2017442829,78.8368292682927,123537000,"East Asia & Pacific","High income"
"JP","JPN","Japan",1995,23409.6402941224,79.5363414634147,125439000,"East Asia & Pacific","High income"
"JP","JPN","Japan",2011,35774.6967129559,82.5912195121951,127833000,"East Asia & Pacific","High income"
"JP","JPN","Japan",2012,37191.3859456258,83.0960975609756,127629000,"East Asia & Pacific","High income"
"JP","JPN","Japan",1994,22402.2664281056,79.6870731707317,124961000,"East Asia & Pacific","High income"
"JP","JPN","Japan",2003,28924.6821605164,81.76,127718000,"East Asia & Pacific","High income"
"JP","JPN","Japan",2004,30348.0419689178,82.030243902439,127761000,"East Asia & Pacific","High income"
"JP","JPN","Japan",2005,31663.4530989772,81.9251219512195,127773000,"East Asia & Pacific","High income"
"JP","JPN","Japan",2006,33090.1962558485,82.3219512195122,127854000,"East Asia & Pacific","High income"
"JP","JPN","Japan",2007,34501.5090143849,82.5070731707317,128001000,"East Asia & Pacific","High income"
"JP","JPN","Japan",2008,34798.7658977271,82.5875609756098,128063000,"East Asia & Pacific","High income"
"JP","JPN","Japan",1996,24515.11627925,80.200243902439,125757000,"East Asia & Pacific","High income"
"JP","JPN","Japan",1997,25146.2004313157,80.4241463414634,126057000,"East Asia & Pacific","High income"
"JP","JPN","Japan",1998,25074.057693144,80.5014634146342,126400000,"East Asia & Pacific","High income"
"JP","JPN","Japan",1999,25325.7072638772,80.5707317073171,126631000,"East Asia & Pacific","High income"
"JP","JPN","Japan",2000,26838.6913604846,81.0760975609756,126843000,"East Asia & Pacific","High income"
"JP","JPN","Japan",2001,27472.5471191491,81.4170731707317,127149000,"East Asia & Pacific","High income"
"JP","JPN","Japan",2002,28160.1076146939,81.5634146341463,127445000,"East Asia & Pacific","High income"
"JP","JPN","Japan",2017,41958.9621557727,84.099756097561,126785797,"East Asia & Pacific","High income"
"JP","JPN","Japan",2013,38974.0794886127,83.3319512195122,127445000,"East Asia & Pacific","High income"
"JP","JPN","Japan",2014,39179.155610609,83.5878048780488,127276000,"East Asia & Pacific","High income"
"JP","JPN","Japan",2015,40396.2432092141,83.7939024390244,127141000,"East Asia & Pacific","High income"
"JP","JPN","Japan",2016,41118.0780381719,83.9848780487805,126994511,"East Asia & Pacific","High income"
"KE","KEN","Kenya",1990,1523.7385002487,57.406,23724579,"Sub-Saharan Africa","Lower middle income"
"KE","KEN","Kenya",1991,1545.981858272,56.736,24521703,"Sub-Saharan Africa","Lower middle income"
"KE","KEN","Kenya",1992,1518.75266491991,55.973,25326078,"Sub-Saharan Africa","Lower middle income"
"KE","KEN","Kenya",1993,1511.86546255476,55.151,26136216,"Sub-Saharan Africa","Lower middle income"
"KE","KEN","Kenya",1994,1536.9195532503,54.31,26950513,"Sub-Saharan Africa","Lower middle income"
"KE","KEN","Kenya",2008,2207.64203168337,58.76,39791981,"Sub-Saharan Africa","Lower middle income"
"KE","KEN","Kenya",2009,2235.6801113298,59.932,40901792,"Sub-Saharan Africa","Lower middle income"
"KE","KEN","Kenya",2010,2385.99264504313,60.959,42030676,"Sub-Saharan Africa","Lower middle income"
"KE","KEN","Kenya",2002,1712.50683094794,51.606,33751739,"Sub-Saharan Africa","Lower middle income"
"KE","KEN","Kenya",2003,1747.46454477529,52.41,34678779,"Sub-Saharan Africa","Lower middle income"
"KE","KEN","Kenya",2004,1835.48186319305,53.475,35635271,"Sub-Saharan Africa","Lower middle income"
"KE","KEN","Kenya",2005,1950.28767014442,54.732,36624895,"Sub-Saharan Africa","Lower middle income"
"KE","KEN","Kenya",2006,2081.16429762489,56.093,37649033,"Sub-Saharan Africa","Lower middle income"
"KE","KEN","Kenya",2007,2221.12281198187,57.463,38705932,"Sub-Saharan Africa","Lower middle income"
"KE","KEN","Kenya",2012,2610.73799579767,62.659,44343410,"Sub-Saharan Africa","Lower middle income"
"KE","KEN","Kenya",1995,1590.03821943825,53.486,27768296,"Sub-Saharan Africa","Lower middle income"
"KE","KEN","Kenya",1996,1637.8616427678,52.709,28589451,"Sub-Saharan Africa","Lower middle income"
"KE","KEN","Kenya",2011,2515.92747137232,61.851,43178257,"Sub-Saharan Africa","Lower middle income"
"KE","KEN","Kenya",2016,3121.83048906587,65.393,49051686,"Sub-Saharan Africa","Lower middle income"
"KE","KEN","Kenya",2013,2740.02864000564,63.419,45519889,"Sub-Saharan Africa","Lower middle income"
"KE","KEN","Kenya",2014,2867.10191001328,64.135,46699981,"Sub-Saharan Africa","Lower middle income"
"KE","KEN","Kenya",2015,2988.07328220834,64.798,47878336,"Sub-Saharan Africa","Lower middle income"
"KE","KEN","Kenya",1997,1626.99843560732,52.014,29415659,"Sub-Saharan Africa","Lower middle income"
"KE","KEN","Kenya",2017,3258.15449927434,65.909,50221473,"Sub-Saharan Africa","Lower middle income"
"KE","KEN","Kenya",1999,1668.27125073875,51.059,31098757,"Sub-Saharan Africa","Lower middle income"
"KE","KEN","Kenya",2000,1669.31881735885,50.921,31964557,"Sub-Saharan Africa","Lower middle income"
"KE","KEN","Kenya",2001,1722.77206623963,51.101,32848564,"Sub-Saharan Africa","Lower middle income"
"KE","KEN","Kenya",1998,1652.54493866954,51.448,30250488,"Sub-Saharan Africa","Lower middle income"
"KG","KGZ","Kyrgyz Republic",1990,2254.80068242115,68.2975609756098,4391200,"Europe & Central Asia","Lower middle income"
"KG","KGZ","Kyrgyz Republic",1991,2113.19865941102,68.5512195121951,4463600,"Europe & Central Asia","Lower middle income"
"KG","KGZ","Kyrgyz Republic",1994,1299.70088767066,66.0390243902439,4515100,"Europe & Central Asia","Lower middle income"
"KG","KGZ","Kyrgyz Republic",1993,1591.79046055674,67.1926829268293,4516700,"Europe & Central Asia","Lower middle income"
"KG","KGZ","Kyrgyz Republic",1995,1242.51566978768,65.790243902439,4560400,"Europe & Central Asia","Lower middle income"
"KG","KGZ","Kyrgyz Republic",1996,1334.99822966775,66.5439024390244,4628400,"Europe & Central Asia","Lower middle income"
"KG","KGZ","Kyrgyz Republic",1992,1839.82091667958,68.1024390243903,4515400,"Europe & Central Asia","Lower middle income"
"KG","KGZ","Kyrgyz Republic",2000,1650.78550319617,68.5585365853659,4898400,"Europe & Central Asia","Lower middle income"
"KG","KGZ","Kyrgyz Republic",2001,1759.98981239163,68.7073170731707,4945100,"Europe & Central Asia","Lower middle income"
"KG","KGZ","Kyrgyz Republic",2002,1771.18588863959,68.1560975609756,4990700,"Europe & Central Asia","Lower middle income"
"KG","KGZ","Kyrgyz Republic",2003,1910.77178046053,68.2560975609756,5043300,"Europe & Central Asia","Lower middle income"
"KG","KGZ","Kyrgyz Republic",2004,2074.83559428422,68.1536585365854,5104700,"Europe & Central Asia","Lower middle income"
"KG","KGZ","Kyrgyz Republic",2005,2111.7571521196,67.9560975609756,5162600,"Europe & Central Asia","Lower middle income"
"KG","KGZ","Kyrgyz Republic",1997,1471.05605721017,66.8926829268293,4696400,"Europe & Central Asia","Lower middle income"
"KG","KGZ","Kyrgyz Republic",2006,2219.18578578535,67.6951219512195,5218400,"Europe & Central Asia","Lower middle income"
"KG","KGZ","Kyrgyz Republic",2007,2449.99965325597,67.8951219512195,5268400,"Europe & Central Asia","Lower middle income"
"KG","KGZ","Kyrgyz Republic",2008,2681.89343420632,68.4512195121951,5318700,"Europe & Central Asia","Lower middle income"
"KG","KGZ","Kyrgyz Republic",2014,3356.98344766007,70.4024390243902,5835500,"Europe & Central Asia","Lower middle income"
"KG","KGZ","Kyrgyz Republic",1998,1496.05086928297,67.0512195121951,4769000,"Europe & Central Asia","Lower middle income"
"KG","KGZ","Kyrgyz Republic",1999,1549.92798174855,68.6560975609756,4840400,"Europe & Central Asia","Lower middle income"
"KG","KGZ","Kyrgyz Republic",2013,3232.12875424521,70.2024390243902,5719600,"Europe & Central Asia","Lower middle income"
"KG","KGZ","Kyrgyz Republic",2012,2921.60378315197,70.0024390243902,5607200,"Europe & Central Asia","Lower middle income"
"KG","KGZ","Kyrgyz Republic",2015,3453.36074582615,70.6512195121951,5956900,"Europe & Central Asia","Lower middle income"
"KG","KGZ","Kyrgyz Republic",2016,3567.81268444757,70.9512195121951,6079500,"Europe & Central Asia","Lower middle income"
"KG","KGZ","Kyrgyz Republic",2017,3733.60613755552,71.2,6198200,"Europe & Central Asia","Lower middle income"
"KG","KGZ","Kyrgyz Republic",2009,2746.97206910092,69.1024390243903,5383300,"Europe & Central Asia","Lower middle income"
"KG","KGZ","Kyrgyz Republic",2010,2733.07926789609,69.3,5447900,"Europe & Central Asia","Lower middle income"
"KG","KGZ","Kyrgyz Republic",2011,2920.6032099095,69.6024390243903,5514600,"Europe & Central Asia","Lower middle income"
"KH","KHM","Cambodia",2005,1754.17113655131,63.088,13273354,"East Asia & Pacific","Lower middle income"
"KH","KHM","Cambodia",1990,,53.595,8975597,"East Asia & Pacific","Lower middle income"
"KH","KHM","Cambodia",1991,,53.916,9289299,"East Asia & Pacific","Lower middle income"
"KH","KHM","Cambodia",2006,1971.56304190576,63.927,13477709,"East Asia & Pacific","Lower middle income"
"KH","KHM","Cambodia",2007,2198.29217452997,64.697,13679962,"East Asia & Pacific","Lower middle income"
"KH","KHM","Cambodia",2008,2355.90362441774,65.394,13883834,"East Asia & Pacific","Lower middle income"
"KH","KHM","Cambodia",1999,995.459838365337,57.604,11886458,"East Asia & Pacific","Lower middle income"
"KH","KHM","Cambodia",2000,1101.81579375203,58.432,12155239,"East Asia & Pacific","Lower middle income"
"KH","KHM","Cambodia",2001,1185.43325223969,59.335,12405408,"East Asia & Pacific","Lower middle income"
"KH","KHM","Cambodia",2002,1259.81370531937,60.283,12637727,"East Asia & Pacific","Lower middle income"
"KH","KHM","Cambodia",2003,1368.70089263429,61.241,12856163,"East Asia & Pacific","Lower middle income"
"KH","KHM","Cambodia",2004,1525.92872403812,62.186,13066469,"East Asia & Pacific","Lower middle income"
"KH","KHM","Cambodia",1992,,54.228,9623889,"East Asia & Pacific","Lower middle income"
"KH","KHM","Cambodia",1993,1150.28594229675,54.514,9970733,"East Asia & Pacific","Lower middle income"
"KH","KHM","Cambodia",1994,740.129781480723,54.82,10317899,"East Asia & Pacific","Lower middle income"
"KH","KHM","Cambodia",1995,804.123917301806,55.189,10656138,"East Asia & Pacific","Lower middle income"
"KH","KHM","Cambodia",1996,841.33893018506,55.653,10982917,"East Asia & Pacific","Lower middle income"
"KH","KHM","Cambodia",1997,865.266996551254,56.212,11298600,"East Asia & Pacific","Lower middle income"
"KH","KHM","Cambodia",1998,892.13179916577,56.862,11600508,"East Asia & Pacific","Lower middle income"
"KH","KHM","Cambodia",2012,2860.14673412939,67.48,14780454,"East Asia & Pacific","Lower middle income"
"KH","KHM","Cambodia",2013,3073.31814301847,67.888,15026332,"East Asia & Pacific","Lower middle income"
"KH","KHM","Cambodia",2014,3300.61675016579,68.273,15274503,"East Asia & Pacific","Lower middle income"
"KH","KHM","Cambodia",2015,3513.82355955613,68.637,15521436,"East Asia & Pacific","Lower middle income"
"KH","KHM","Cambodia",2016,3742.95879263803,68.977,15766293,"East Asia & Pacific","Lower middle income"
"KH","KHM","Cambodia",2017,4019.67998509631,69.289,16009414,"East Asia & Pacific","Lower middle income"
"KH","KHM","Cambodia",2009,2340.55856673089,66.014,14093604,"East Asia & Pacific","Lower middle income"
"KH","KHM","Cambodia",2010,2470.70415543532,66.56,14312212,"East Asia & Pacific","Lower middle income"
"KH","KHM","Cambodia",2011,2658.06255249593,67.043,14541423,"East Asia & Pacific","Lower middle income"
"KI","KIR","Kiribati",2005,1744.97485810154,64.478,92325,"East Asia & Pacific","Lower middle income"
"KI","KIR","Kiribati",2017,2227.92099491753,67.851,114158,"East Asia & Pacific","Lower middle income"
"KI","KIR","Kiribati",2003,1658.86322839244,63.995,88835,"East Asia & Pacific","Lower middle income"
"KI","KIR","Kiribati",2004,1644.95458417253,64.242,90499,"East Asia & Pacific","Lower middle income"
"KI","KIR","Kiribati",1996,1400.4339363322,61.866,78903,"East Asia & Pacific","Lower middle income"
"KI","KIR","Kiribati",1997,1425.13452083464,62.188,80187,"East Asia & Pacific","Lower middle income"
"KI","KIR","Kiribati",1998,1509.9000513741,62.509,81556,"East Asia & Pacific","Lower middle income"
"KI","KIR","Kiribati",1999,1482.3975875547,62.829,82972,"East Asia & Pacific","Lower middle income"
"KI","KIR","Kiribati",2000,1583.0876106446,63.144,84396,"East Asia & Pacific","Lower middle income"
"KI","KIR","Kiribati",2001,1567.04121480786,63.446,85849,"East Asia & Pacific","Lower middle income"
"KI","KIR","Kiribati",2002,1624.56534175181,63.731,87305,"East Asia & Pacific","Lower middle income"
"KI","KIR","Kiribati",2016,2210.8507193333,67.577,112524,"East Asia & Pacific","Lower middle income"
"KI","KIR","Kiribati",2008,1756.7303434587,65.208,98761,"East Asia & Pacific","Lower middle income"
"KI","KIR","Kiribati",1990,1261.45841116292,59.636,72400,"East Asia & Pacific","Lower middle income"
"KI","KIR","Kiribati",2006,1758.45949759349,64.712,94343,"East Asia & Pacific","Lower middle income"
"KI","KIR","Kiribati",2007,1800.75489371694,64.953,96527,"East Asia & Pacific","Lower middle income"
"KI","KIR","Kiribati",2012,1837.99193779004,66.381,106370,"East Asia & Pacific","Lower middle income"
"KI","KIR","Kiribati",2009,1745.98690684999,65.48,100930,"East Asia & Pacific","Lower middle income"
"KI","KIR","Kiribati",2010,1716.05922699588,65.769,102927,"East Asia & Pacific","Lower middle income"
"KI","KIR","Kiribati",2011,1749.23346125585,66.072,104728,"East Asia & Pacific","Lower middle income"
"KI","KIR","Kiribati",1992,1302.95774919272,60.455,74766,"East Asia & Pacific","Lower middle income"
"KI","KIR","Kiribati",2013,1921.61445919552,66.69,107890,"East Asia & Pacific","Lower middle income"
"KI","KIR","Kiribati",2014,1917.62741344392,66.995,109391,"East Asia & Pacific","Lower middle income"
"KI","KIR","Kiribati",2015,2110.11727296233,67.291,110930,"East Asia & Pacific","Lower middle income"
"KI","KIR","Kiribati",1993,1328.54606000592,60.837,75716,"East Asia & Pacific","Lower middle income"
"KI","KIR","Kiribati",1994,1363.1355270488,61.198,76670,"East Asia & Pacific","Lower middle income"
"KI","KIR","Kiribati",1991,1281.25349460636,60.053,73692,"East Asia & Pacific","Lower middle income"
"KI","KIR","Kiribati",1995,1372.86302361117,61.539,77723,"East Asia & Pacific","Lower middle income"
"KM","COM","Comoros",1992,1714.47128398655,57.623,436448,"Sub-Saharan Africa","Low income"
"KM","COM","Comoros",1991,1590.33339330307,57.168,423872,"Sub-Saharan Africa","Low income"
"KM","COM","Comoros",1990,1674.55263755485,56.677,411594,"Sub-Saharan Africa","Low income"
"KM","COM","Comoros",1993,1756.24001460287,58.038,449274,"Sub-Saharan Africa","Low income"
"KM","COM","Comoros",1998,1706.96365864757,59.294,515385,"Sub-Saharan Africa","Low income"
"KM","COM","Comoros",1999,1720.00182514433,59.388,528848,"Sub-Saharan Africa","Low income"
"KM","COM","Comoros",2000,1900.65602609831,59.46,542357,"Sub-Saharan Africa","Low income"
"KM","COM","Comoros",2001,1939.27654926211,59.529,555888,"Sub-Saharan Africa","Low income"
"KM","COM","Comoros",2002,1967.64432031322,59.617,569479,"Sub-Saharan Africa","Low income"
"KM","COM","Comoros",2003,1998.16846311507,59.738,583211,"Sub-Saharan Africa","Low income"
"KM","COM","Comoros",2004,2042.26982624609,59.904,597228,"Sub-Saharan Africa","Low income"
"KM","COM","Comoros",1996,1661.1123212447,58.972,488627,"Sub-Saharan Africa","Low income"
"KM","COM","Comoros",2005,2114.65706848865,60.126,611627,"Sub-Saharan Africa","Low income"
"KM","COM","Comoros",1994,1651.2982128898,58.407,462277,"Sub-Saharan Africa","Low income"
"KM","COM","Comoros",1995,1698.59133085357,58.722,475394,"Sub-Saharan Africa","Low income"
"KM","COM","Comoros",2013,2627.34390037724,62.922,741505,"Sub-Saharan Africa","Low income"
"KM","COM","Comoros",1997,1711.18807586343,59.16,501953,"Sub-Saharan Africa","Low income"
"KM","COM","Comoros",2011,2465.32491834502,62.24,706569,"Sub-Saharan Africa","Low income"
"KM","COM","Comoros",2012,2531.03797668248,62.595,723871,"Sub-Saharan Africa","Low income"
"KM","COM","Comoros",2017,2812.03474675244,63.912,813892,"Sub-Saharan Africa","Low income"
"KM","COM","Comoros",2014,2668.89523057549,63.214,759390,"Sub-Saharan Africa","Low income"
"KM","COM","Comoros",2015,2664.2708772218,63.471,777424,"Sub-Saharan Africa","Low income"
"KM","COM","Comoros",2016,2719.2961739134,63.7,795592,"Sub-Saharan Africa","Low income"
"KM","COM","Comoros",2007,2206.55932912413,60.734,641620,"Sub-Saharan Africa","Low income"
"KM","COM","Comoros",2008,2283.89691313119,61.094,657229,"Sub-Saharan Africa","Low income"
"KM","COM","Comoros",2009,2318.43019553487,61.475,673252,"Sub-Saharan Africa","Low income"
"KM","COM","Comoros",2006,2183.49041378046,60.407,626425,"Sub-Saharan Africa","Low income"
"KM","COM","Comoros",2010,2376.53888567251,61.862,689692,"Sub-Saharan Africa","Low income"
"KN","KNA","St. Kitts and Nevis",2004,19903.8892248074,,46324,"Latin America & Caribbean","High income"
"KN","KNA","St. Kitts and Nevis",1990,10181.7593807475,,40259,"Latin America & Caribbean","High income"
"KN","KNA","St. Kitts and Nevis",2005,22257.6282131827,,46857,"Latin America & Caribbean","High income"
"KN","KNA","St. Kitts and Nevis",1997,15334.9864419369,70.0363414634146,42854,"Latin America & Caribbean","High income"
"KN","KNA","St. Kitts and Nevis",1998,15301.1390408313,,43221,"Latin America & Caribbean","High income"
"KN","KNA","St. Kitts and Nevis",1999,15877.402415626,,43614,"Latin America & Caribbean","High income"
"KN","KNA","St. Kitts and Nevis",2000,17734.6200399462,,44074,"Latin America & Caribbean","High income"
"KN","KNA","St. Kitts and Nevis",2001,18898.4278927712,,44599,"Latin America & Caribbean","High income"
"KN","KNA","St. Kitts and Nevis",2002,19424.9533197676,71.3365853658537,45165,"Latin America & Caribbean","High income"
"KN","KNA","St. Kitts and Nevis",2003,18861.590231331,,45746,"Latin America & Caribbean","High income"
"KN","KNA","St. Kitts and Nevis",1991,10299.1540966332,,40379,"Latin America & Caribbean","High income"
"KN","KNA","St. Kitts and Nevis",1992,10897.7137970391,67.9512195121951,40697,"Latin America & Caribbean","High income"
"KN","KNA","St. Kitts and Nevis",1993,11787.8849946739,,41135,"Latin America & Caribbean","High income"
"KN","KNA","St. Kitts and Nevis",1994,12531.006106375,,41617,"Latin America & Caribbean","High income"
"KN","KNA","St. Kitts and Nevis",1995,13336.0179558561,,42074,"Latin America & Caribbean","High income"
"KN","KNA","St. Kitts and Nevis",1996,14237.9999737845,,42475,"Latin America & Caribbean","High income"
"KN","KNA","St. Kitts and Nevis",2009,24685.2582149067,,48599,"Latin America & Caribbean","High income"
"KN","KNA","St. Kitts and Nevis",2010,24033.3203844975,,49016,"Latin America & Caribbean","High income"
"KN","KNA","St. Kitts and Nevis",2011,24766.1960531915,,49447,"Latin America & Caribbean","High income"
"KN","KNA","St. Kitts and Nevis",2012,24461.132483834,,49887,"Latin America & Caribbean","High income"
"KN","KNA","St. Kitts and Nevis",2013,25999.0328016508,,50331,"Latin America & Caribbean","High income"
"KN","KNA","St. Kitts and Nevis",2014,27910.1501604086,,50774,"Latin America & Caribbean","High income"
"KN","KNA","St. Kitts and Nevis",2015,28261.4120646373,,51203,"Latin America & Caribbean","High income"
"KN","KNA","St. Kitts and Nevis",2007,23754.9084061971,,47778,"Latin America & Caribbean","High income"
"KN","KNA","St. Kitts and Nevis",2016,29137.8218520776,,51625,"Latin America & Caribbean","High income"
"KN","KNA","St. Kitts and Nevis",2017,28869.6891919088,,52045,"Latin America & Caribbean","High income"
"KN","KNA","St. Kitts and Nevis",2006,23359.9582556402,,47339,"Latin America & Caribbean","High income"
"KN","KNA","St. Kitts and Nevis",2008,25570.3124825801,,48185,"Latin America & Caribbean","High income"
"KP","PRK","Korea, Dem. People’s Rep.",2015,,71.481,25183833,"East Asia & Pacific","Low income"
"KP","PRK","Korea, Dem. People’s Rep.",1994,,67.698,21577982,"East Asia & Pacific","Low income"
"KP","PRK","Korea, Dem. People’s Rep.",1995,,66.537,21862299,"East Asia & Pacific","Low income"
"KP","PRK","Korea, Dem. People’s Rep.",1996,,65.495,22113438,"East Asia & Pacific","Low income"
"KP","PRK","Korea, Dem. People’s Rep.",1997,,64.772,22335267,"East Asia & Pacific","Low income"
"KP","PRK","Korea, Dem. People’s Rep.",1998,,64.493,22536753,"East Asia & Pacific","Low income"
"KP","PRK","Korea, Dem. People’s Rep.",1999,,64.684,22731482,"East Asia & Pacific","Low income"
"KP","PRK","Korea, Dem. People’s Rep.",2000,,65.268,22929075,"East Asia & Pacific","Low income"
"KP","PRK","Korea, Dem. People’s Rep.",2001,,66.087,23132980,"East Asia & Pacific","Low income"
"KP","PRK","Korea, Dem. People’s Rep.",2016,,71.711,25307744,"East Asia & Pacific","Low income"
"KP","PRK","Korea, Dem. People’s Rep.",2017,,71.91,25429985,"East Asia & Pacific","Low income"
"KP","PRK","Korea, Dem. People’s Rep.",2004,,68.102,23732731,"East Asia & Pacific","Low income"
"KP","PRK","Korea, Dem. People’s Rep.",2005,,68.389,23904167,"East Asia & Pacific","Low income"
"KP","PRK","Korea, Dem. People’s Rep.",2006,,68.54,24054864,"East Asia & Pacific","Low income"
"KP","PRK","Korea, Dem. People’s Rep.",2007,,68.675,24188331,"East Asia & Pacific","Low income"
"KP","PRK","Korea, Dem. People’s Rep.",2008,,68.884,24310142,"East Asia & Pacific","Low income"
"KP","PRK","Korea, Dem. People’s Rep.",2009,,69.185,24428341,"East Asia & Pacific","Low income"
"KP","PRK","Korea, Dem. People’s Rep.",2010,,69.571,24548836,"East Asia & Pacific","Low income"
"KP","PRK","Korea, Dem. People’s Rep.",2011,,70.012,24673385,"East Asia & Pacific","Low income"
"KP","PRK","Korea, Dem. People’s Rep.",2012,,70.454,24800612,"East Asia & Pacific","Low income"
"KP","PRK","Korea, Dem. People’s Rep.",2013,,70.853,24929452,"East Asia & Pacific","Low income"
"KP","PRK","Korea, Dem. People’s Rep.",2014,,71.198,25057752,"East Asia & Pacific","Low income"
"KP","PRK","Korea, Dem. People’s Rep.",2002,,66.925,23339453,"East Asia & Pacific","Low income"
"KP","PRK","Korea, Dem. People’s Rep.",2003,,67.615,23542426,"East Asia & Pacific","Low income"
"KP","PRK","Korea, Dem. People’s Rep.",1990,,69.896,20293054,"East Asia & Pacific","Low income"
"KP","PRK","Korea, Dem. People’s Rep.",1991,,69.879,20609150,"East Asia & Pacific","Low income"
"KP","PRK","Korea, Dem. People’s Rep.",1992,,69.492,20937404,"East Asia & Pacific","Low income"
"KP","PRK","Korea, Dem. People’s Rep.",1993,,68.742,21265834,"East Asia & Pacific","Low income"
"KR","KOR","Korea, Rep.",1993,10875.1243700638,72.9975609756098,44194628,"East Asia & Pacific","High income"
"KR","KOR","Korea, Rep.",1994,12008.4737680318,73.3975609756098,44641540,"East Asia & Pacific","High income"
"KR","KOR","Korea, Rep.",1995,13299.1614387072,73.7,45092991,"East Asia & Pacific","High income"
"KR","KOR","Korea, Rep.",1996,14433.0008953627,74.1512195121951,45524681,"East Asia & Pacific","High income"
"KR","KOR","Korea, Rep.",1997,15406.2203814726,74.6024390243903,45953580,"East Asia & Pacific","High income"
"KR","KOR","Korea, Rep.",1998,14621.2996761166,75.0048780487805,46286503,"East Asia & Pacific","High income"
"KR","KOR","Korea, Rep.",1999,16392.8086272699,75.409756097561,46616677,"East Asia & Pacific","High income"
"KR","KOR","Korea, Rep.",2013,32615.7725895835,81.2707317073171,50428893,"East Asia & Pacific","High income"
"KR","KOR","Korea, Rep.",2014,33587.5833961446,81.7219512195122,50746659,"East Asia & Pacific","High income"
"KR","KOR","Korea, Rep.",2015,35760.734442377,82.0243902439024,51014947,"East Asia & Pacific","High income"
"KR","KOR","Korea, Rep.",1990,8273.40604467847,71.5975609756098,42869283,"East Asia & Pacific","High income"
