unique_transaction_id,transaction_status,fyq,cfda_program_num,sai_number,account_title,recipient_name,recipient_city_code,recipient_city_name,recipient_county_code,recipient_county_name,recipient_zip,recipient_type,action_type,agency_code,federal_award_id,federal_award_mod,fed_funding_amount,non_fed_funding_amount,total_funding_amount,obligation_action_date,starting_date,ending_date,assistance_type,record_type,correction_late_ind,fyq_correction,principal_place_code,principal_place_state,principal_place_cc,principal_place_country_code,principal_place_zip,principal_place_cd,cfda_program_title,agency_name,project_description,duns_no,duns_conf_code,progsrc_agen_code,progsrc_acnt_code,progsrc_subacnt_code,receip_addr1,receip_addr2,receip_addr3,face_loan_guran,orig_sub_guran,fiscal_year,principal_place_state_code,recip_cat_type,asst_cat_type,recipient_cd,maj_agency_cat,rec_flag,recipient_country_code,uri,recipient_state_code,exec1_fullname,exec1_amount,exec2_fullname,exec2_amount,exec3_fullname,exec3_amount,exec4_fullname,exec4_amount,exec5_fullname,exec5_amount,last_modified_date
dcba3ad222b347122e1ae4bdf7a7f7f5,active,,11.431,SAI Exempt,,"THE REGENTS OF THE UNIVERSITY OF CALIFORNIA,",90200,BERKELEY,001,Alameda,947045940,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),1330: NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION,NA10OAR4310104,,.00,.00,.00,01/10/2013,05/01/2010,04/30/2014,04: Project grant,2: Individual action,: Current record,,0690200,CALIFORNIA,BERKELEY,USA,947045940,CA13,Climate and Atmospheric Research,NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION,NO-COST EXTENSION (PRIOR APPROVAL WAIVED - RESEARCH),124726725,,13,,,2150 SHATTUCK AVE.,RM. 313,SPONSORED PROJECTS OFFICE,.00,.00,2013,CA,h: Higher Education,g,CA13,"1300: COMMERCE, DEPARTMENT OF",NON,USA,NA10OAR4310104AAR-2415356EXTN,CA,,,,,,,,,,,02/13/2013
93677f275f923af5d5c2a089335aa465,active,,93.859,SAI UNAVAILABLE,,"UNIVERSITY OF CALIFORNIA, REGENTS",06000,BERKELEY,001,Alameda,94704,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),7529: NATIONAL INSTITUTES OF HEALTH,T32GM098218,000,148810.00,.00,148810.00,07/11/2013,07/01/2011,06/30/2016,04: Project grant,2: Individual action,C: Current transaction record is a request to replace a previously submitted record that contained data submission errors. Record contains replacement (not delta) values for all data fields that contain submission errors.,,,CALIFORNIA,BERKELEY,USA,947203220,9,Biomedical Research and Research Training,NATIONAL INSTITUTES OF HEALTH,Stem Cell Engineering Training Program,124726725,,75,0851,,481 UNIVERSITY HALL,,,.00,.00,2013,,h: Higher Education,g,CA9,"7500: HEALTH AND HUMAN SERVICES, DEPARTMENT OF",NON,USA,75-127-T32GM098218-000-3-2013-93859-75-0851-NON,CA,,,,,,,,,,,08/05/2014
80d4a7b1df3d7ae128c7951a6721ffc3,active,,43.001,SAI EXEMPT,Science,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,BERKELEY,001,Alameda,947045940,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NNX12AD24G,1,123888.00,.00,.00,03/28/2013,03/28/2013,01/02/2015,04: Project grant,2: Individual action,C: Current transaction record is a request to replace a previously submitted record that contained data submission errors. Record contains replacement (not delta) values for all data fields that contain submission errors.,,0606000,CA,Berkeley,USA,947045940,13,Science,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,"THE AURORAL ACCELERATION REGION IS AN INTEGRAL PART OF THE MAGNETOSPHERE-IONOSPHERE ELECTRODYNAMIC SYSTEM, AND PLAYS A KEY ROLE IN THE TRANSPORT OF E",1247267250000,,80,0120,,2150 SHATTUCK AVE RM 313,,,.00,.00,2013,CA,h: Higher Education,g,CA13,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NON,USA,,CA,,,,,,,,,,,11/06/2013
b5747f2576a7e375422305d107c3bc58,active,,43.001,SAI EXEMPT,Science,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,BERKELEY,001,Alameda,947045940,06: State controlled institution of higher education,A: New assistance action,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NNX13AG59G,0,250506.00,.00,.00,03/08/2013,02/06/2013,02/05/2015,04: Project grant,2: Individual action,C: Current transaction record is a request to replace a previously submitted record that contained data submission errors. Record contains replacement (not delta) values for all data fields that contain submission errors.,,0606000,CA,Berkeley,USA,947045940,13,Science,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,THE GENESIS MISSION WAS DESIGNED TO RETURN SAMPLES OF THE SOLAR WIND (SW) TO EARTH FOR ANALYSIS OF CHEMICAL AND ISOTOPIC COMPOSITION  OF THE SUN. ONE,1247267250000,,80,0120,,2150 SHATTUCK AVE RM 313,,,.00,.00,2013,CA,h: Higher Education,g,CA13,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NON,USA,,CA,,,,,,,,,,,11/06/2013
ea1be79261228c512d4a9d382d197570,active,,93.143,SAI UNAVAILABLE,National Institutes of Health,"UNIVERSITY OF CALIFORNIA, REGENTS",06000,BERKELEY,001,Alameda,94704,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),7529: NATIONAL INSTITUTES OF HEALTH,P42ES004705,001,416542.00,.00,416542.00,06/25/2013,04/01/1997,03/31/2016,04: Project grant,2: Individual action,C: Current transaction record is a request to replace a previously submitted record that contained data submission errors. Record contains replacement (not delta) values for all data fields that contain submission errors.,,,CALIFORNIA,BERKELEY,USA,947045940,9,NIEHS Superfund Hazardous Substances_Basic Research and Education,NATIONAL INSTITUTES OF HEALTH,Toxic Substances in the Environment,124726725,,75,0862,,481 UNIVERSITY HALL,,,.00,.00,2013,,h: Higher Education,g,CA9,"7500: HEALTH AND HUMAN SERVICES, DEPARTMENT OF",NON,USA,75-123-P42ES004705-001-26-2013-93143-75-0862-NON,CA,,,,,,,,,,,04/21/2014
f66957feb2fdf7e13a871e457ecf3ed0,active,,93.350,SAI UNAVAILABLE,,"UNIVERSITY OF CALIFORNIA, REGENTS",06000,BERKELEY,001,Alameda,94704,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),7529: NATIONAL INSTITUTES OF HEALTH,UH2TR000487,000,588722.00,.00,588722.00,08/27/2013,07/24/2012,06/30/2014,05: Cooperative agreement,2: Individual action,: Current record,,,CALIFORNIA,BERKELEY,USA,947201760,9,National Center for Advancing Translational Sciences,NATIONAL INSTITUTES OF HEALTH,DISEASE-SPECIFIC INTEGRATED MICROPHYSIOLOGICAL HUMAN TISSUE MODELS,124726725,,75,0875,,481 UNIVERSITY HALL,,,.00,.00,2013,,h: Higher Education,g,9,"7500: HEALTH AND HUMAN SERVICES, DEPARTMENT OF",NON,USA,75-264-UH2TR000487-000-2-2013-93350-75-0875-NON,CA,,,,,,,,,,,09/05/2013
cb833b948f0010e1bfbde07d8d59861f,active,,93.859,SAI UNAVAILABLE,,"UNIVERSITY OF CALIFORNIA, REGENTS",06000,BERKELEY,001,Alameda,94704,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),7529: NATIONAL INSTITUTES OF HEALTH,R01GM050399,000,407219.00,.00,407219.00,08/21/2013,01/01/1997,07/31/2017,04: Project grant,2: Individual action,C: Current transaction record is a request to replace a previously submitted record that contained data submission errors. Record contains replacement (not delta) values for all data fields that contain submission errors.,,,CALIFORNIA,Berkeley,USA,947203202,9,Biomedical Research and Research Training,NATIONAL INSTITUTES OF HEALTH,The budding yeast endocytic pathway,124726725,,75,0851,,481 UNIVERSITY HALL,,,.00,.00,2013,,h: Higher Education,g,CA9,"7500: HEALTH AND HUMAN SERVICES, DEPARTMENT OF",NON,USA,75-127-R01GM050399-000-17-2013-93859-75-0851-NON,CA,,,,,,,,,,,08/20/2014
9beeb42d5296abbdb1aa11465257ef09,active,,93.867,SAI UNAVAILABLE,,"UNIVERSITY OF CALIFORNIA, REGENTS",06000,BERKELEY,001,Alameda,94704,06: State controlled institution of higher education,A: New assistance action,7529: NATIONAL INSTITUTES OF HEALTH,R01EY023756,000,382583.00,.00,382583.00,08/22/2013,09/01/2013,08/31/2018,04: Project grant,2: Individual action,C: Current transaction record is a request to replace a previously submitted record that contained data submission errors. Record contains replacement (not delta) values for all data fields that contain submission errors.,,,CALIFORNIA,Berkeley,USA,947045940,13,Vision Research,NATIONAL INSTITUTES OF HEALTH,Excitation and Inhibition in Neural Circuits of the Visual Cortex,124726725,,75,0887,,481 UNIVERSITY HALL,,,.00,.00,2013,,h: Higher Education,g,CA9,"7500: HEALTH AND HUMAN SERVICES, DEPARTMENT OF",NON,USA,75-124-R01EY023756-000-1-2013-93867-75-0887-NON,CA,,,,,,,,,,,09/05/2014
9a8d5f065bbb8d5100a5c7deadfbc7d7,active,,47.049,SAI EXEMPT,Research and Related Activities,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,Berkeley,001,Alameda,947045940,06: State controlled institution of higher education,A: New assistance action,4900: NATIONAL SCIENCE FOUNDATION,1304893,000,50000.00,.00,.00,11/16/2012,12/01/2012,11/30/2013,04: Project grant,2: Individual action,: Current record,,0606000,California,Berkeley,USA,947045940,CA09,Mathematical and Physical Sciences,NATIONAL SCIENCE FOUNDATION,Operator Theory/Operator Algebras: GPOTS 2013,124726725,,49,0100,,Sponsored Projects Office,"2150 Shattuck Avenue, Room 313",,.00,.00,2013,CA,h: Higher Education,g,CA09,4900: NATIONAL SCIENCE FOUNDATION,NON,USA,NONA201211161304893000,CA,,,,,,,,,,,12/07/2012
9b6aef999db212e5c40e6cd688e2c64c,active,,93.397,SAI UNAVAILABLE,National Institutes of Health,"UNIVERSITY OF CALIFORNIA, REGENTS",06000,BERKELEY,001,Alameda,94704,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),7529: NATIONAL INSTITUTES OF HEALTH,U54CA153506,001,62436.00,.00,62436.00,09/03/2013,09/02/2010,08/31/2015,05: Cooperative agreement,2: Individual action,C: Current transaction record is a request to replace a previously submitted record that contained data submission errors. Record contains replacement (not delta) values for all data fields that contain submission errors.,,,CALIFORNIA,BERKELEY,USA,947045940,9,Cancer Centers Support Grants,NATIONAL INSTITUTES OF HEALTH,Alameda County Network Program for Reducing Cancer Disparities,124726725,,75,0849,,481 UNIVERSITY HALL,,,.00,.00,2013,,h: Higher Education,g,CA9,"7500: HEALTH AND HUMAN SERVICES, DEPARTMENT OF",NON,USA,75-110-U54CA153506-001-4-2013-93397-75-0849-NON,CA,,,,,,,,,,,09/05/2014
2d71b758dcfd80e719480ec7da42260c,active,,43.001,SAI EXEMPT,Science,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,BERKELEY,001,Alameda,947045940,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NNX12AG71G,2,81480.00,.00,.00,03/22/2013,03/22/2013,05/31/2015,04: Project grant,2: Individual action,C: Current transaction record is a request to replace a previously submitted record that contained data submission errors. Record contains replacement (not delta) values for all data fields that contain submission errors.,,0606000,CA,Berkeley,USA,947045940,13,Science,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,"THE PURPOSE OF LARGE SCALE STRUCTURE SURVEYS IS TO STUDY THE NATURE OF THE DARK MATTER, DARK ENERGY AND OTHER COMPONENTS IN THE UNIVERSE AND TO ELUCI",1247267250000,,80,0120,,2150 SHATTUCK AVE RM 313,,,.00,.00,2013,CA,h: Higher Education,g,CA13,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NON,USA,,CA,,,,,,,,,,,11/06/2013
21a75ee41b45c277f415dd6b4959933b,active,,43.001,SAI EXEMPT,Science,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,BERKELEY,001,Alameda,947045940,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NNX12AJ23G,1,85924.00,.00,.00,04/08/2013,04/08/2013,05/09/2015,04: Project grant,2: Individual action,C: Current transaction record is a request to replace a previously submitted record that contained data submission errors. Record contains replacement (not delta) values for all data fields that contain submission errors.,,0606000,CA,Berkeley,USA,947045940,CA13,Science,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,"THE KEPLER MISSION HAS DETECTED MORE THAN 1200 PLANETS AND IS TRANSFORMING OUR UNDERSTANDING OF PLANET FORMATION, MIGRATION, AND EVOLUTION. FROM THE",1247267250000,,80,0120,,2150 SHATTUCK AVE RM 313,,,.00,.00,2013,CA,h: Higher Education,g,CA13,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NON,USA,,CA,,,,,,,,,,,08/20/2014
2d3d6ef2f0e81ed3402010721968d9e2,active,,93.310,SAI UNAVAILABLE,,"UNIVERSITY OF CALIFORNIA, REGENTS",06000,BERKELEY,001,Alameda,94704,06: State controlled institution of higher education,A: New assistance action,7529: NATIONAL INSTITUTES OF HEALTH,DP2EB018658,000,2185502.00,.00,2185502.00,09/19/2013,09/30/2013,09/29/2018,04: Project grant,2: Individual action,: Current record,,,CALIFORNIA,BERKELEY,USA,947205230,9,Trans-NIH Research Support,NATIONAL INSTITUTES OF HEALTH,FLUORESCENT BIOSENSORS FOR METABOLITE IMAGING IN LIVE CELLS,124726725,,75,0846,,481 UNIVERSITY HALL,,,.00,.00,2013,,h: Higher Education,g,9,"7500: HEALTH AND HUMAN SERVICES, DEPARTMENT OF",NON,USA,75-57-DP2EB018658-000-1-2013-93310-75-0846-NON,CA,,,,,,,,,,,10/04/2013
8f6f783822310eadba3308f95727e6ab,active,,43.001,SAI EXEMPT,,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,BERKELEY,001,Alameda,947045940,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NNX12AR18A,1,.00,.00,.00,09/12/2013,09/12/2013,09/30/2014,05: Cooperative agreement,2: Individual action,: Current record,,0606000,CA,Berkeley,USA,947045940,13,Science,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,"DEVELOPMENT OF THE ""WHERE-TO-LAND"" DECISION FUNCTION FOR AN EXPERT PILOTING SYSTEMS (EPS) IN MAN-RATED AUTONOMOUS AIR VEHICLES. CURRENT AIRCRAFT HAVE",1247267250000,,,,,2150 SHATTUCK AVE RM 313,,,.00,.00,2013,CA,h: Higher Education,g,CA13,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NON,USA,,CA,,,,,,,,,,,10/17/2013
02798d04a736480fcdfafdcb8d68bf59,active,,43.001,SAI EXEMPT,Science,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,BERKELEY,001,Alameda,947045940,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NNX11AQ73G,4,67054.00,.00,.00,09/24/2013,09/24/2013,08/21/2014,04: Project grant,2: Individual action,: Current record,,0606000,CA,Berkeley,USA,947045940,13,Science,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,UNDERSTANDING THE COUPLING OF SOLAR-VARIABILITY TO CLIMATE IS A CHALLENGE THAT MUST BE MET TO GAUGE THE RESPONSE OF THE CLIMATE TO BOTH NATURAL AND A,1247267250000,,80,0120,,2150 SHATTUCK AVE RM 313,,,.00,.00,2013,CA,h: Higher Education,g,CA13,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NON,USA,,CA,,,,,,,,,,,10/18/2013
11c7c2c0b94236b3eb4b5daabf19fea8,active,,43.001,SAI EXEMPT,Science,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,BERKELEY,001,Alameda,947045940,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NNX09AE41G,11,17000.00,.00,.00,08/19/2013,08/19/2013,01/31/2014,04: Project grant,2: Individual action,: Current record,,0606000,CA,Berkeley,USA,947045940,13,Science,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,"IT IS PROPOSED THAT NASA FUND THE CONTINUING ANALYSIS OF ELECTRIC FIELD DATA FROM THE CLUSTER SATELLITES. WITH FUNDING FROM THE PREVIOUS GRANT, APPRO",1247267250000,,80,0120,,2150 SHATTUCK AVE RM 313,,,.00,.00,2013,CA,h: Higher Education,g,CA13,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NON,USA,,CA,,,,,,,,,,,09/20/2013
ab8472f03440d815c767d58fb1b1b59a,active,,43.001,SAI EXEMPT,,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,BERKELEY,001,Alameda,947045940,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NNX11AQ19H,3,.00,.00,.00,08/29/2013,08/28/2013,08/31/2014,04: Project grant,2: Individual action,: Current record,,0606000,CA,Berkeley,USA,947045940,13,Science,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,CYANOBACTERIA HAVE BEEN OBSERVED TO GROW IN NACL CRUSTS ON SOILS AND LAKE BEDS IN THE ATACAMA DESERT OF CHILE. GIVEN THAT SALT-RICH EXPOSURES HAVE BE,1247267250000,,,,,2150 SHATTUCK AVE RM 313,,,.00,.00,2013,CA,h: Higher Education,g,CA13,8000: NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,NON,USA,,CA,,,,,,,,,,,09/20/2013
a89d7601fd02acbd6b9c66a740a52fce,active,,81.049,SAI NOT AVAILABLE,Science,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,BERKELEY,001,Alameda,947200000,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),"8900: ENERGY, DEPARTMENT OF",FG02-00ER41138,A018,345000.00,.00,345000.00,08/12/2013,06/06/2000,06/30/2014,04: Project grant,2: Individual action,: Current record,,0606000,CALIFORNIA,BERKELEY,,947200000,CA09,Office of Science Financial Assistance Program,"ENERGY, DEPARTMENT OF",US PARTICIPATION IN THE KAMLAND EXPERIMENT,1247267250000,,89,0222,,2150 SHATTUCK AVE RM 313,,,.00,.00,2013,CA,h: Higher Education,g,CA09,"8900: ENERGY, DEPARTMENT OF",NON,,,CA,,,,,,,,,,,08/21/2013
dcfff9a4358b354d3d66979a3164be87,active,,93.859,SAI UNAVAILABLE,,"UNIVERSITY OF CALIFORNIA, REGENTS",06000,BERKELEY,001,Alameda,94704,06: State controlled institution of higher education,A: New assistance action,7529: NATIONAL INSTITUTES OF HEALTH,R01GM101314,000,276617.00,.00,276617.00,12/20/2012,01/01/2013,12/31/2016,04: Project grant,2: Individual action,C: Current transaction record is a request to replace a previously submitted record that contained data submission errors. Record contains replacement (not delta) values for all data fields that contain submission errors.,,,CALIFORNIA,BERKELEY,USA,947203220,9,Biomedical Research and Research Training,NATIONAL INSTITUTES OF HEALTH,"Septin Filaments: Architecture, Assembly and Regulation",124726725,,75,0851,,481 UNIVERSITY HALL,,,.00,.00,2013,,h: Higher Education,g,CA9,"7500: HEALTH AND HUMAN SERVICES, DEPARTMENT OF",NON,USA,75-127-R01GM101314-000-1-2013-93859-75-0851-NON,CA,,,,,,,,,,,03/05/2014
43e5f7f10e1aaa50903b511223e91958,active,,93.867,SAI UNAVAILABLE,,"UNIVERSITY OF CALIFORNIA, REGENTS",06000,BERKELEY,001,Alameda,94704,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),7529: NATIONAL INSTITUTES OF HEALTH,F31EY021446,000,35795.00,.00,35795.00,12/24/2012,01/01/2011,12/31/2013,04: Project grant,2: Individual action,: Current record,,,CALIFORNIA,BERKELEY,USA,947201650,9,Vision Research,NATIONAL INSTITUTES OF HEALTH,CORTICAL NETWORKS OF COLOR/SHAPE INTEGRATION IN GRAPHEME/COLOR SYNESTHESIA,124726725,,75,0887,,481 UNIVERSITY HALL,,,.00,.00,2013,,h: Higher Education,g,9,"7500: HEALTH AND HUMAN SERVICES, DEPARTMENT OF",NON,USA,75-124-F31EY021446-000-3-2013-93867-75-0887-NON,CA,,,,,,,,,,,01/04/2013
5c4e934f044cf5c3f4852e29d3592993,active,,16.526,SAI NOT AVAILABLE,Violence against Women Prevention and Prosecution Programs,The Regents of the University of California,06000,Berkeley,001,Alameda,947045940,25: All other,A: New assistance action,1550: OFFICE OF JUSTICE PROGRAMS,2011TAAXK475,00,205038.00,.00,205038.00,05/15/2013,03/01/2013,08/31/2014,05: Cooperative agreement,2: Individual action,: Current record,,0606000,California,Berkeley,USA,947045940,CA09,OVW Technical Assistance Initiative,OFFICE OF JUSTICE PROGRAMS,Seeking Safety in America,124726725,10,15,0409,,"2150 Shattuck Avenue, Suite 313",,,.00,.00,2013,CA,o: Other,g,CA09,"1500: JUSTICE, DEPARTMENT OF",NON,USA,FY2013-2011TAAXK475-00-NON,CA,,,,,,,,,,,08/13/2013
bec3de4cea718e5d55af03941220003b,active,,93.855,SAI UNAVAILABLE,National Institutes of Health,"UNIVERSITY OF CALIFORNIA, REGENTS",06000,BERKELEY,001,Alameda,94704,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),7529: NATIONAL INSTITUTES OF HEALTH,R01AI064227,000,352049.00,.00,352049.00,05/06/2013,03/01/2005,05/31/2016,04: Project grant,2: Individual action,C: Current transaction record is a request to replace a previously submitted record that contained data submission errors. Record contains replacement (not delta) values for all data fields that contain submission errors.,,,CALIFORNIA,BERKELEY,USA,947045940,9,"Allergy, Immunology and Transplantation Research",NATIONAL INSTITUTES OF HEALTH,Signals That Control Thymocyte Migration,124726725,,75,0885,,481 UNIVERSITY HALL,,,.00,.00,2013,,h: Higher Education,g,CA9,"7500: HEALTH AND HUMAN SERVICES, DEPARTMENT OF",NON,USA,75-104-R01AI064227-000-8-2013-93855-75-0885-NON,CA,,,,,,,,,,,07/21/2014
ac86aaf8450a0b65053a2e01d0525a19,active,,12.910,NO SAI  HR0011234,"Research, Development, Test and Evaluation, Defense-wide","REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,BERKELEY,001,Alameda,947045940,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),9700: DEPT OF DEFENSE,HR00111220016,0004,1300776.00,.00,1300776.00,05/15/2013,05/15/2013,03/28/2014,05: Cooperative agreement,2: Individual action,: Current record,,0606000,California,Berkeley,USA,947045940,,Research and Technology Development,DEPT OF DEFENSE,HPERM-PERFECT,124726725,,97,0400,,2150 SHATTUCK AVE RM 313,,,.00,.00,2013,CA,h: Higher Education,g,,9700: DEPT OF DEFENSE,NON,USA,2013HR0011234,CA,,,,,,,,,,,05/20/2013
b54e2737f28c0d25e8ac1561e4d45b52,active,,12.910,NO SAI  N66001130075,"Research, Development, Test and Evaluation, Defense-wide","REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,BERKELEY,001,Alameda,947045940,06: State controlled institution of higher education,"C: Revision (any change in Federal Government's financial obligation or contingent liability in existing assistance transaction amount of the change in funding; or any change in Recipient Name, Recipient Address, Project Period or Project Scope)",9700: DEPT OF DEFENSE,N660010812041,0009,.00,.00,2807048.00,04/24/2013,04/24/2013,08/01/2014,04: Project grant,2: Individual action,: Current record,,0606000,California,Berkeley,USA,947045940,,Research and Technology Development,DEPT OF DEFENSE,No cost 12 month extension.,124726725,,97,0400,,2150 SHATTUCK AVE RM 313,,,.00,.00,2013,CA,h: Higher Education,g,,9700: DEPT OF DEFENSE,NON,USA,2013N66001130075,CA,,,,,,,,,,,05/20/2013
c2c18b41a5d854f9f121f693493aa520,active,,15.807,SAI EXEMPT,"Surveys, Investigations, and Research","REGENTS OF THE UNIVERSITY OF CALIFO RNIA, THE",06000,BERKELEY,001,Alameda,947040000,06: State controlled institution of higher education,B: Continuation (funding in succeeding budget period which stemmed from prior agreement to fund amount of the current action),1434: GEOLOGICAL SURVEY,G10AC00093,0005,510396.00,.00,510396.00,05/21/2013,02/22/2010,01/31/2015,05: Cooperative agreement,2: Individual action,: Current record,,0606000,CALIFORNIA,BERKELEY,,947040000,9,Earthquake Hazards Reduction Program,GEOLOGICAL SURVEY,OPERATION OF THE NORTHERN CALIFORNIA EARTHQUAKE MANAGEMENT CENTER AND THE UC BERKELEY,1247267250000,,14,0804,,SPONSORED PROJECTS OFFICE,,,.00,.00,2013,CA,h: Higher Education,g,CA13,"1400: INTERIOR, DEPARTMENT OF THE",NON,,,CA,,,,,,,,,,,08/15/2013
8b2bef5adba83149be62b515e64de107,active,,12.431,NO SAI  W911NF0578,"Research, Development, Test and Evaluation, Army","REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,BERKELEY,001,Alameda,947045940,06: State controlled institution of higher education,"C: Revision (any change in Federal Government's financial obligation or contingent liability in existing assistance transaction amount of the change in funding; or any change in Recipient Name, Recipient Address, Project Period or Project Scope)",9700: DEPT OF DEFENSE,W911NF0910374,0004,30000.00,.00,427000.00,02/13/2013,07/08/2009,07/07/2013,04: Project grant,2: Individual action,: Current record,,0606000,California,Berkeley,USA,947045940,,Basic Scientific Research,DEPT OF DEFENSE,Molecularly Defined Porous Thin Film From Cyclic Peptide-Polymer Conjugates,124726725,,21,2040,,2150 SHATTUCK AVE RM 313,,,.00,.00,2013,CA,h: Higher Education,g,,9700: DEPT OF DEFENSE,NON,USA,2013W911NF0578,CA,,,,,,,,,,,03/04/2013
eaac607cd6da083196cce7aa84fa00f5,active,,12.431,NO SAI  W911NF0445,,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",06000,BERKELEY,001,Alameda,947045940,06: State controlled institution of higher education,"C: Revision (any change in Federal Government's financial obligation or contingent liability in existing assistance transaction amount of the change in funding; or any change in Recipient Name, Recipient Address, Project Period or Project Scope)",9700: DEPT OF DEFENSE,W911NF1020059,0007,717826.00,.00,2986246.00,01/09/2013,06/25/2010,04/30/2013,05: Cooperative agreement,2: Individual action,: Current record,,0606000,California,Berkeley,USA,947045940,,Basic Scientific Research,DEPT OF DEFENSE,Visual Intelligence research,124726725,,97,0132,,2150 SHATTUCK AVE RM 313,,,.00,.00,2013,CA,h: Higher Education,g,,9700: DEPT OF DEFENSE,NON,USA,2013W911NF0445,CA,,,,,,,,,,,03/04/2013
